X,Y,Index,
138.572738879,-34.768461574,63800
138.572529339,-34.768322628,64000
138.572319367,-34.768183706,64200
138.572108993,-34.768044817,64400
138.571898236,-34.76790597,64600
138.571687122,-34.767767172,64800
138.571475657,-34.767628417,65000
138.57126385,-34.767489682,65200
138.571051696,-34.767350968,65400
138.570839209,-34.767212271,65600
138.570626384,-34.767073599,65800
138.570413217,-34.766934946,66000
138.57019971,-34.76679631,66200
138.56998587,-34.766657677,66400
138.569771706,-34.766519038,66600
138.569557235,-34.766380392,66800
138.569342456,-34.76624175,67000
138.569127366,-34.766103111,67200
138.568911974,-34.765964494,67400
138.568696286,-34.765825903,67600
138.568480301,-34.765687331,67800
138.568264026,-34.765548778,68000
138.568047464,-34.765410248,68200
138.567830627,-34.765271727,68400
138.567613531,-34.765133218,68600
138.567396188,-34.764994704,68800
138.567178603,-34.764856183,69000
138.566960777,-34.764717656,69200
138.566742691,-34.764579121,69400
138.56652435,-34.76444057,69600
138.566305758,-34.764302007,69800
138.56608692,-34.764163433,70000
138.565867844,-34.764024856,70200
138.565648534,-34.76388627,70400
138.565428997,-34.763747675,70600
138.565209234,-34.763609074,70800
138.56498925,-34.763470456,71000
138.564769068,-34.763331815,71200
138.564548682,-34.763193159,71400
138.564328088,-34.763054489,71600
138.564107269,-34.762915792,71800
138.563886243,-34.762777064,72000
138.563665015,-34.76263831,72200
138.563443589,-34.762499544,72400
138.563221951,-34.762360756,72600
138.563000104,-34.76222196,72800
138.562778056,-34.762083161,73000
138.562555817,-34.761944362,73200
138.562333388,-34.761805556,73400
138.562110766,-34.761666737,73600
138.561887959,-34.761527903,73800
138.561664957,-34.761389048,74000
138.561441747,-34.76125018,74200
138.561218333,-34.761111309,74400
138.56099472,-34.760972435,74600
138.560770916,-34.760833554,74800
138.560546925,-34.760694667,75000
138.560322752,-34.760555784,75200
138.560098389,-34.7604169,75400
138.559873832,-34.760278006,75600
138.559649085,-34.760139093,75800
138.559424157,-34.760000162,76000
138.559199044,-34.759861221,76200
138.558973728,-34.759722275,76400
138.558748208,-34.759583322,76600
138.558522488,-34.759444344,76800
138.558296566,-34.759305347,77000
138.558070431,-34.759166343,77200
138.557844091,-34.759027342,77400
138.557617551,-34.758888339,77600
138.557390809,-34.758749332,77800
138.55716387,-34.758610322,78000
138.556936751,-34.758471312,78200
138.556709437,-34.758332304,78400
138.556481929,-34.7581933,78600
138.556254202,-34.758054289,78800
138.55602626,-34.757915272,79000
138.555798103,-34.757776259,79200
138.555569735,-34.757637242,79400
138.555341149,-34.757498216,79600
138.555112356,-34.75735918,79800
138.554883364,-34.757220134,80000
138.554654194,-34.757081091,80200
138.554424841,-34.756942043,80400
138.554195315,-34.756803,80600
138.553965619,-34.756663987,80800
138.553735762,-34.756525008,81000
138.553505746,-34.756386067,81200
138.553275576,-34.756247189,81400
138.553045241,-34.75610838,81600
138.552814747,-34.755969634,81800
138.552584098,-34.755830966,82000
138.552353311,-34.755692371,82200
138.552122397,-34.755553834,82400
138.55189137,-34.755415365,82600
138.55166023,-34.755276982,82800
138.551428968,-34.755138681,83000
138.551197574,-34.75500046,83200
138.55096604,-34.754862323,83400
138.550734359,-34.75472428,83600
138.550502532,-34.754586343,83800
138.55027055,-34.754448512,84000
138.550038426,-34.754310781,84200
138.549806163,-34.754173136,84400
138.549573748,-34.754035582,84600
138.549341178,-34.753898125,84800
138.549108448,-34.753760769,85000
138.548875561,-34.753623517,85200
138.548642523,-34.753486364,85400
138.548409344,-34.753349316,85600
138.548176024,-34.753212371,85800
138.547942554,-34.753075525,86000
138.547708939,-34.7529388,86200
138.547475174,-34.752802185,86400
138.547241259,-34.752665683,86600
138.547007174,-34.752529277,86800
138.546772913,-34.752392964,87000
138.546538467,-34.752256754,87200
138.546303838,-34.752120667,87400
138.546069027,-34.751984713,87600
138.545834026,-34.751848879,87800
138.545598846,-34.75171316,88000
138.54536348,-34.751577556,88200
138.545127907,-34.751442081,88400
138.544892121,-34.751306732,88600
138.544656126,-34.75117151,88800
138.544419905,-34.751036422,89000
138.544183458,-34.750901481,89200
138.543946773,-34.750766691,89400
138.543709839,-34.750632057,89600
138.54347265,-34.75049758,89800
138.543235193,-34.750363259,90000
138.542997458,-34.75022908,90200
138.542759444,-34.750095039,90400
138.54252114,-34.749961147,90600
138.542282542,-34.749827399,90800
138.54204365,-34.749693793,91000
138.541804484,-34.749560331,91200
138.541565025,-34.749427013,91400
138.541325286,-34.749293843,91600
138.541085286,-34.749160821,91800
138.540845006,-34.749027963,92000
138.540604435,-34.748895253,92200
138.540363561,-34.748762688,92400
138.540122384,-34.748630254,92600
138.539880909,-34.748497951,92800
138.539639138,-34.748365782,93000
138.539397068,-34.748233746,93200
138.5391547,-34.748101852,93400
138.538912039,-34.747970128,93600
138.538669083,-34.747838583,93800
138.538425848,-34.747707228,94000
138.538182344,-34.747576059,94200
138.537938574,-34.747445086,94400
138.537694541,-34.747314313,94600
138.537450259,-34.747183743,94800
138.537205725,-34.747053377,95000
138.536960931,-34.746923216,95200
138.53671587,-34.746793256,95400
138.536470552,-34.746663497,95600
138.536224988,-34.746533942,95800
138.535979175,-34.74640459,96000
138.535733118,-34.746275451,96200
138.53548684,-34.746146542,96400
138.535240355,-34.746017871,96600
138.534993674,-34.745889461,96800
138.534746783,-34.745761324,97000
138.534499679,-34.74563347,97200
138.534252371,-34.745505901,97400
138.534004863,-34.74537862,97600
138.533757136,-34.74525162,97800
138.5335092,-34.74512491,98000
138.533261059,-34.744998506,98200
138.533012703,-34.744872416,98400
138.532764143,-34.744746648,98600
138.53251539,-34.7446212,98800
138.532266446,-34.744496065,99000
138.532017292,-34.744371237,99200
138.53176793,-34.74424671,99400
138.531518381,-34.744122498,99600
138.53126865,-34.743998606,99800
138.53101874,-34.743875038,100000
138.530768671,-34.743751804,100200
138.530518445,-34.743628905,100400
138.530268063,-34.74350634,100600
138.530017535,-34.743384105,100800
138.529766865,-34.743262206,101000
138.529516054,-34.743140643,101200
138.529265089,-34.743019435,101400
138.529013989,-34.742898572,101600
138.528762745,-34.742778038,101800
138.528511359,-34.742657825,102000
138.528259828,-34.742537952,102200
138.528008152,-34.742418432,102400
138.527756322,-34.74229927,102600
138.527504353,-34.742180455,102800
138.527252248,-34.74206198,103000
138.526999982,-34.741943836,103200
138.526747551,-34.741826017,103400
138.526494954,-34.741708531,103600
138.526242212,-34.741591381,103800
138.525989328,-34.741474575,104000
138.525736309,-34.741358128,104200
138.525483156,-34.741242054,104400
138.525229877,-34.74112635,104600
138.524976466,-34.74101101,104800
138.524722928,-34.740896026,105000
138.524469263,-34.7407814,105200
138.524215463,-34.740667128,105400
138.523961529,-34.74055322,105600
138.523707461,-34.740439688,105800
138.523453258,-34.740326537,106000
138.523198916,-34.740213765,106200
138.522944425,-34.74010137,106400
138.522689801,-34.739989368,106600
138.522435054,-34.739877765,106800
138.522180195,-34.739766561,107000
138.521925221,-34.739655752,107200
138.521670125,-34.739545334,107400
138.521414911,-34.739435307,107600
138.521159595,-34.73932568,107800
138.520904156,-34.73921647,108000
138.520648594,-34.739107675,108200
138.520392902,-34.738999297,108400
138.520137078,-34.738891349,108600
138.519881124,-34.738783837,108800
138.519625034,-34.738676779,109000
138.519368808,-34.738570186,109200
138.519112435,-34.738464059,109400
138.518855905,-34.738358397,109600
138.51859924,-34.738253206,109800
138.518342448,-34.738148491,110000
138.518085534,-34.73804426,110200
138.517828523,-34.737940524,110400
138.517571416,-34.737837285,110600
138.517314205,-34.737734546,110800
138.517056875,-34.737632303,111000
138.516799432,-34.737530554,111200
138.516541872,-34.737429292,111400
138.516284211,-34.737328518,111600
138.516026466,-34.737228237,111800
138.515768638,-34.737128448,112000
138.515510736,-34.737029142,112200
138.515252748,-34.736930313,112400
138.514994665,-34.736831962,112600
138.514736488,-34.736734099,112800
138.514478205,-34.736636726,113000
138.514219825,-34.736539854,113200
138.51396134,-34.736443491,113400
138.513702756,-34.736347632,113600
138.513444072,-34.736252273,113800
138.513185262,-34.73615741,114000
138.51292633,-34.736063048,114200
138.512667287,-34.735969185,114400
138.51240814,-34.735875834,114600
138.512148896,-34.735783,114800
138.511889568,-34.735690691,115000
138.511630148,-34.735598905,115200
138.511370628,-34.735507646,115400
138.511110998,-34.735416924,115600
138.510851252,-34.735326744,115800
138.510591378,-34.735237104,116000
138.510331394,-34.735147994,116200
138.510071296,-34.73505941,116400
138.509811093,-34.734971348,116600
138.509550793,-34.734883815,116800
138.509290393,-34.734796808,117000
138.509029882,-34.734710308,117200
138.508769274,-34.734624313,117400
138.508508569,-34.73453882,117600
138.508247753,-34.734453823,117800
138.507986822,-34.734369318,118000
138.507725769,-34.734285309,118200
138.507464592,-34.734201783,118400
138.507203281,-34.734118723,118600
138.506941831,-34.734036134,118800
138.506680246,-34.733954008,119000
138.506418534,-34.733872331,119200
138.506156694,-34.733791106,119400
138.505894713,-34.733710329,119600
138.505632576,-34.733630008,119800
